HomePage,HomePage_Duration,LandingPage,LandingPage_Duration,ProductDescriptionPage,ProductDescriptionPage_Duration,GoogleMetric:Bounce Rates,GoogleMetric:Exit Rates,GoogleMetric:Page Values,SeasonalPurchase,Month_SeasonalPurchase,OS,SearchEngine,Zone,Type of Traffic,CustomerType,Gender,Cookies Setting,Education,Marital Status,WeekendPurchase,Made_Purchase
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.4,May,1.0,1.0,3.0,3.0,Returning_Visitor,Male,Required,Others,Other,0.0,False
0.0,0.0,0.0,0.0,8.0,111.0,0.1,0.125,0.0,0.8,May,2.0,2.0,4.0,13.0,Returning_Visitor,Not Specified,ALL,Graduate,Married,0.0,False
0.0,0.0,1.0,226.0,19.0,797.1666667000002,0.0,0.014035088,0.0,0.0,May,3.0,3.0,6.0,4.0,Returning_Visitor,Not Specified,Deny,Diploma,Other,1.0,False
0.0,0.0,0.0,0.0,17.0,465.6666667,0.0,0.005098039,0.0,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,Not Specified,ALL,Graduate,Other,0.0,False
3.0,55.0,0.0,0.0,18.0,376.5,0.021052632,0.040350877,0.0,0.4,May,4.0,2.0,3.0,11.0,Returning_Visitor,Female,Deny,Others,Married,0.0,False
0.0,0.0,0.0,0.0,2.0,121.0,0.0,0.05,0.0,0.0,May,3.0,2.0,1.0,3.0,Returning_Visitor,Male,Deny,Others,Single,0.0,False
10.0,183.75,1.0,15.0,70.0,2860.5,0.009876543,0.025308642000000003,8.488518519,0.0,May,4.0,1.0,4.0,3.0,Returning_Visitor,Not Specified,Required,Others,Married,1.0,False
1.0,7.0,0.0,0.0,15.0,430.5,0.0,0.019047619,0.0,0.0,May,2.0,4.0,7.0,2.0,Returning_Visitor,Male,Required,Not Specified,Married,0.0,False
1.0,10.0,0.0,0.0,11.0,1066.0,0.02,0.04,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,Not Specified,Deny,Diploma,Single,1.0,False
0.0,0.0,0.0,0.0,4.0,107.0,0.0,0.05,0.0,0.8,May,2.0,5.0,3.0,2.0,Returning_Visitor,Not Specified,Required,Others,Single,0.0,False
0.0,0.0,0.0,0.0,6.0,132.0,0.0,0.033333333,0.0,0.0,May,4.0,1.0,3.0,5.0,New_Visitor,Female,Required,Others,Single,0.0,False
0.0,0.0,0.0,0.0,23.0,195.6666667,0.05,0.086363636,0.0,0.4,May,4.0,1.0,1.0,3.0,Returning_Visitor,Female,Deny,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,4.0,992.0,0.0,0.05,0.0,0.2,May,2.0,2.0,4.0,13.0,Returning_Visitor,Male,ALL,Diploma,Single,0.0,False
0.0,0.0,0.0,0.0,17.0,526.8333333,0.0,0.055882353,0.0,0.0,May,2.0,2.0,2.0,4.0,Returning_Visitor,Male,Required,Diploma,Other,1.0,False
0.0,0.0,0.0,0.0,2.0,73.0,0.0,0.05,0.0,0.0,May,1.0,1.0,1.0,3.0,Returning_Visitor,Female,Required,Graduate,Other,0.0,False
0.0,0.0,0.0,0.0,12.0,417.0,0.1,0.125,0.0,0.6,May,2.0,5.0,1.0,3.0,Returning_Visitor,Female,Deny,Others,Other,0.0,False
1.0,115.0,0.0,0.0,48.0,1129.214286,0.008163265,0.010945092,0.0,0.0,May,1.0,1.0,2.0,1.0,Returning_Visitor,Not Specified,Deny,Graduate,Married,0.0,False
0.0,0.0,0.0,0.0,11.0,272.0,0.0,0.016666667,0.0,0.8,May,2.0,2.0,4.0,4.0,Returning_Visitor,Female,Required,Not Specified,Single,0.0,False
0.0,0.0,0.0,0.0,26.0,2676.0,0.030769231,0.04556213,0.0,0.6,May,2.0,6.0,2.0,6.0,Returning_Visitor,Male,Required,Others,Single,0.0,False
1.0,6.0,0.0,0.0,61.0,3545.1912700000007,0.008954009,0.057518519,0.0,0.6,May,2.0,2.0,4.0,2.0,Returning_Visitor,Female,ALL,Graduate,Single,0.0,False
5.0,71.66666667,1.0,4.0,59.0,1702.369048,0.00078125,0.009867424,6.560625,0.0,May,2.0,2.0,6.0,1.0,Returning_Visitor,Female,Required,Others,Other,0.0,True
5.0,53.5,0.0,0.0,57.0,2874.966667,0.0032786890000000004,0.016721311000000003,0.0,0.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,Not Specified,Deny,Others,Single,0.0,False
0.0,0.0,0.0,0.0,6.0,102.0,0.0,0.033333333,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,Not Specified,ALL,Others,Single,0.0,False
4.0,63.6,0.0,0.0,27.0,459.9636364,0.007407406999999999,0.033950617,0.0,0.0,May,1.0,1.0,1.0,3.0,Returning_Visitor,Female,ALL,Graduate,Other,1.0,False
1.0,77.0,0.0,0.0,22.0,710.6666667000002,0.0,0.002173913,0.0,0.0,May,2.0,4.0,3.0,4.0,Returning_Visitor,Male,Required,Others,Single,0.0,False
1.0,30.0,1.0,0.0,38.0,821.1666667000002,0.021052632,0.049475963,0.0,0.8,May,3.0,2.0,3.0,4.0,Returning_Visitor,Female,Required,Others,Married,0.0,False
0.0,0.0,0.0,0.0,2.0,96.0,0.0,0.1,0.0,0.0,May,2.0,7.0,4.0,3.0,Returning_Visitor,Not Specified,Required,Others,Single,0.0,False
0.0,0.0,0.0,0.0,28.0,666.0,0.0,0.007142857,0.0,0.4,May,2.0,2.0,3.0,2.0,Returning_Visitor,Male,ALL,Diploma,Married,0.0,False
0.0,0.0,0.0,0.0,3.0,69.0,0.0,0.066666667,0.0,1.0,May,3.0,2.0,1.0,20.0,Returning_Visitor,Male,ALL,Diploma,Other,1.0,False
0.0,0.0,0.0,0.0,26.0,745.1666667000002,0.0,0.020833333,0.0,0.0,May,2.0,2.0,4.0,2.0,Returning_Visitor,Male,Required,Others,Other,0.0,False
0.0,0.0,0.0,0.0,14.0,128.5,0.071428571,0.114285714,0.0,1.0,May,3.0,2.0,1.0,13.0,Returning_Visitor,Male,Required,Not Specified,Married,1.0,False
0.0,0.0,0.0,0.0,9.0,110.5,0.0,0.05,0.0,0.6,May,2.0,4.0,6.0,3.0,Returning_Visitor,Not Specified,ALL,Others,Married,0.0,False
9.0,443.2916667,1.0,0.0,74.0,3615.889239,0.007028112,0.016930138,1.119759036,0.8,May,2.0,2.0,3.0,1.0,Returning_Visitor,Not Specified,ALL,Graduate,Other,0.0,False
1.0,32.75,1.0,11.0,43.0,2949.55,0.015909091,0.027164502000000004,0.0,0.8,May,3.0,2.0,1.0,13.0,Returning_Visitor,Not Specified,ALL,Others,Single,0.0,False
0.0,0.0,0.0,0.0,5.0,70.0,0.04,0.12,0.0,0.0,May,1.0,1.0,1.0,3.0,Returning_Visitor,Male,Required,Others,Single,0.0,False
0.0,0.0,0.0,0.0,16.0,1432.5,0.0,0.03125,22.319125,0.0,May,1.0,1.0,4.0,4.0,Returning_Visitor,Female,ALL,Not Specified,Other,1.0,False
2.0,51.0,2.0,99.5,35.0,1475.266667,0.006944444,0.024867725,27.44491667,0.0,May,2.0,4.0,2.0,4.0,Returning_Visitor,Male,ALL,Graduate,Single,1.0,True
1.0,62.0,1.0,172.0,58.0,1341.261111,0.004597701,0.009827586,0.0,0.0,May,3.0,2.0,4.0,4.0,Returning_Visitor,Not Specified,Required,Not Specified,Other,0.0,False
0.0,0.0,0.0,0.0,57.0,1384.5,0.010344828,0.034482759,0.0,0.0,May,2.0,2.0,3.0,13.0,Returning_Visitor,Female,ALL,Graduate,Married,0.0,False
4.0,53.0,0.0,0.0,70.0,2720.7,0.017506493999999997,0.031513142,4.858842857,0.0,May,3.0,2.0,1.0,13.0,Returning_Visitor,Female,Deny,Graduate,Married,1.0,False
7.0,48.5,0.0,0.0,9.0,116.6666667,0.0,0.006666666999999999,0.0,0.4,May,2.0,2.0,1.0,1.0,Returning_Visitor,Female,Required,Diploma,Single,0.0,False
1.0,2.0,0.0,0.0,118.0,4541.925,0.013114754,0.031399948,0.0,0.4,May,2.0,2.0,1.0,20.0,Returning_Visitor,Not Specified,ALL,Diploma,Other,0.0,False
3.0,44.0,0.0,0.0,10.0,355.0,0.0,0.016666667,0.0,0.0,May,2.0,2.0,1.0,2.0,New_Visitor,Not Specified,Deny,Not Specified,Single,0.0,False
0.0,0.0,0.0,0.0,34.0,1014.833333,0.011764706000000002,0.048529412,0.0,0.4,May,2.0,2.0,2.0,13.0,Returning_Visitor,Male,ALL,Others,Single,0.0,False
0.0,0.0,0.0,0.0,24.0,182.4166667,0.0,0.0375,0.0,0.0,May,2.0,2.0,9.0,2.0,Returning_Visitor,Not Specified,ALL,Graduate,Single,1.0,False
0.0,0.0,0.0,0.0,6.0,122.5,0.011111111000000002,0.07777777799999999,0.0,0.2,May,2.0,6.0,6.0,4.0,Returning_Visitor,Male,Deny,Graduate,Married,0.0,False
0.0,0.0,0.0,0.0,3.0,278.0,0.0,0.066666667,0.0,0.0,May,1.0,1.0,1.0,15.0,Returning_Visitor,Female,ALL,Others,Single,0.0,False
2.0,121.0,0.0,0.0,30.0,1906.47619,0.011494253,0.024931582,0.0,0.0,May,2.0,4.0,3.0,2.0,Returning_Visitor,Not Specified,Required,Not Specified,Single,0.0,False
2.0,26.66666667,0.0,0.0,20.0,819.2715686,0.007972028,0.043864469,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,Male,Required,Not Specified,Other,1.0,False
0.0,0.0,0.0,0.0,18.0,328.3214286000001,0.0,0.004419192,0.0,0.2,May,3.0,2.0,3.0,6.0,Returning_Visitor,Not Specified,ALL,Others,Single,0.0,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1.0,1.0,3.0,3.0,Returning_Visitor,Female,ALL,Not Specified,Single,0.0,False
0.0,0.0,0.0,0.0,6.0,34.33333333,0.033333333,0.05,0.0,0.6,May,2.0,2.0,2.0,3.0,Returning_Visitor,Female,Required,Diploma,Married,0.0,False
0.0,0.0,0.0,0.0,12.0,70.0,0.15,0.166666667,0.0,0.4,May,1.0,1.0,3.0,3.0,Returning_Visitor,Female,ALL,Not Specified,Other,0.0,False
0.0,0.0,0.0,0.0,21.0,436.8125,0.001904762,0.028338002,0.0,0.4,May,2.0,2.0,4.0,2.0,Returning_Visitor,Female,Required,Others,Other,0.0,False
0.0,0.0,1.0,110.0,20.0,402.3333333,0.028571429,0.052154195,0.0,0.6,May,2.0,2.0,3.0,13.0,Returning_Visitor,Not Specified,ALL,Not Specified,Single,0.0,False
4.0,200.5238095,0.0,0.0,36.0,1934.990476,0.042083333,0.043815476,0.0,1.0,May,3.0,2.0,7.0,2.0,Returning_Visitor,Female,Deny,Others,Single,1.0,False
0.0,0.0,0.0,0.0,36.0,576.8333332999998,0.0,0.019444444,0.0,0.0,May,4.0,1.0,1.0,2.0,Returning_Visitor,Not Specified,Required,Graduate,Other,0.0,False
1.0,5.0,1.0,25.0,81.0,1421.668627,0.0,0.000833333,0.0,0.6,May,2.0,4.0,3.0,4.0,Returning_Visitor,Female,Deny,Graduate,Married,0.0,False
0.0,0.0,0.0,0.0,25.0,934.3666667,0.024,0.054000000000000006,0.0,0.6,May,2.0,2.0,6.0,13.0,Returning_Visitor,Female,ALL,Graduate,Married,0.0,False
4.0,138.33333330000002,0.0,0.0,3.0,277.5,0.0,0.011111111000000002,0.0,0.0,May,3.0,3.0,3.0,2.0,New_Visitor,Female,ALL,Not Specified,Other,0.0,False
2.0,158.0,0.0,0.0,12.0,751.5,0.0,0.014285714,32.02714286,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,Not Specified,ALL,Not Specified,Other,0.0,True
0.0,0.0,0.0,0.0,16.0,195.5,0.0125,0.06875,0.0,0.0,May,2.0,4.0,3.0,4.0,Returning_Visitor,Male,Required,Not Specified,Other,0.0,False
2.0,87.0,0.0,0.0,20.0,918.0833332999997,0.0075,0.010666667,0.0,0.0,May,1.0,1.0,2.0,2.0,Returning_Visitor,Female,Required,Not Specified,Other,0.0,False
7.0,63.16666667,0.0,0.0,105.0,4797.987915,0.005607477,0.013726336,8.072426168,0.0,May,2.0,2.0,3.0,1.0,Returning_Visitor,Not Specified,Required,Diploma,Married,0.0,False
8.0,69.83333333,1.0,157.0,45.0,901.9166667000003,0.007189541999999998,0.02627451,7.802611111,0.0,May,2.0,2.0,1.0,6.0,Returning_Visitor,Female,Required,Graduate,Other,0.0,False
0.0,0.0,1.0,8.0,36.0,1093.154762,0.0,0.001428571,0.0,0.0,May,1.0,1.0,6.0,4.0,Returning_Visitor,Not Specified,ALL,Diploma,Single,0.0,False
6.0,313.0,2.0,0.0,49.0,2382.428571,0.022641509,0.048227559,5.513345912,0.0,May,4.0,2.0,1.0,4.0,Returning_Visitor,Not Specified,Deny,Diploma,Other,1.0,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,May,3.0,2.0,6.0,3.0,Returning_Visitor,Male,ALL,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,38.0,1417.666667,0.016117216,0.048717949,0.0,1.0,May,2.0,6.0,3.0,6.0,Returning_Visitor,Male,ALL,Not Specified,Single,1.0,False
4.0,292.1904762000001,1.0,194.5,56.0,1948.713745,0.0017241379999999998,0.021055381,14.69293103,0.0,May,1.0,2.0,3.0,2.0,Returning_Visitor,Not Specified,Required,Graduate,Married,0.0,True
0.0,0.0,0.0,0.0,37.0,356.1666667,0.002702703,0.012162162,0.0,0.4,May,2.0,2.0,1.0,2.0,Returning_Visitor,Male,ALL,Graduate,Married,0.0,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,6.0,7.0,3.0,15.0,Returning_Visitor,Female,Deny,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.0,0.0,May,3.0,2.0,6.0,13.0,Returning_Visitor,Not Specified,Deny,Diploma,Married,0.0,False
0.0,0.0,0.0,0.0,50.0,1156.384921,0.008,0.0355,0.0,0.6,May,2.0,2.0,4.0,1.0,Returning_Visitor,Male,ALL,Diploma,Other,0.0,False
7.0,52.4,3.0,202.5,55.0,1995.466667,0.003333333,0.025396825,1.8315,0.0,May,2.0,2.0,6.0,13.0,Returning_Visitor,Male,ALL,Not Specified,Other,0.0,False
0.0,0.0,0.0,0.0,8.0,429.0,0.0,0.05,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,Not Specified,ALL,Not Specified,Other,0.0,False
1.0,4.0,0.0,0.0,14.0,333.9,0.0,0.007142857,24.50485714,0.0,May,3.0,2.0,2.0,6.0,New_Visitor,Male,ALL,Not Specified,Single,0.0,True
0.0,0.0,0.0,0.0,5.0,22.0,0.08,0.12,0.0,0.0,May,3.0,2.0,3.0,13.0,Returning_Visitor,Not Specified,Required,Not Specified,Single,0.0,False
0.0,0.0,0.0,0.0,31.0,558.3333332999998,0.0,0.026666667,0.0,0.8,May,2.0,2.0,8.0,3.0,Returning_Visitor,Not Specified,Required,Others,Married,0.0,False
0.0,0.0,0.0,0.0,7.0,94.33333333,0.0,0.028571429,0.0,0.0,May,2.0,5.0,2.0,3.0,Returning_Visitor,Not Specified,ALL,Graduate,Other,0.0,False
1.0,4.0,0.0,0.0,19.0,760.25,0.0,0.011764706000000002,33.788000000000004,0.0,May,1.0,2.0,1.0,3.0,New_Visitor,Not Specified,ALL,Graduate,Single,0.0,True
0.0,0.0,0.0,0.0,3.0,189.0,0.0,0.066666667,0.0,0.0,May,2.0,2.0,3.0,4.0,Returning_Visitor,Male,Deny,Graduate,Single,0.0,False
4.0,132.6666667,0.0,0.0,25.0,773.5595238,0.0,0.027572016,5.167133333,0.0,May,3.0,2.0,2.0,2.0,Returning_Visitor,Not Specified,ALL,Graduate,Other,0.0,True
0.0,0.0,0.0,0.0,7.0,155.0,0.066666667,0.1,0.0,0.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,Male,Deny,Others,Single,0.0,False
0.0,0.0,0.0,0.0,19.0,485.08333330000005,0.0,0.011764706000000002,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,Male,ALL,Not Specified,Other,0.0,False
3.0,78.0,0.0,0.0,27.0,672.5833332999998,0.0125,0.039583333,8.07853125,0.0,May,2.0,2.0,4.0,4.0,Returning_Visitor,Not Specified,Required,Graduate,Single,0.0,True
0.0,0.0,0.0,0.0,7.0,151.5,0.0,0.028571429,0.0,0.8,May,2.0,2.0,1.0,4.0,Returning_Visitor,Female,Required,Not Specified,Single,0.0,False
11.0,771.9285714,2.0,214.1666667,39.0,1022.474026,0.000833333,0.012361111,52.05165,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,Female,ALL,Others,Married,0.0,True
2.0,95.0,3.0,48.0,9.0,259.5,0.0,0.015384615,0.0,0.0,May,1.0,1.0,1.0,2.0,Returning_Visitor,Not Specified,Deny,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,24.0,324.0,0.104166667,0.131944444,0.0,0.6,May,3.0,2.0,6.0,13.0,Returning_Visitor,Female,ALL,Not Specified,Single,0.0,False
0.0,0.0,0.0,0.0,4.0,48.0,0.05,0.075,0.0,0.0,May,2.0,4.0,1.0,1.0,Returning_Visitor,Not Specified,ALL,Others,Single,1.0,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2.0,4.0,1.0,6.0,Returning_Visitor,Not Specified,ALL,Diploma,Married,0.0,False
3.0,295.6666667,0.0,0.0,48.0,2207.833333,0.001041667,0.016921296000000002,0.0,0.0,May,1.0,8.0,3.0,11.0,Returning_Visitor,Female,Required,Graduate,Married,0.0,False
1.0,20.0,0.0,0.0,18.0,512.8333333,0.021052632,0.046491228,4.308315789,0.0,May,1.0,1.0,3.0,3.0,Returning_Visitor,Female,ALL,Diploma,Married,0.0,False
0.0,0.0,0.0,0.0,8.0,72.0,0.025,0.05,0.0,0.4,May,2.0,2.0,1.0,4.0,Returning_Visitor,Not Specified,ALL,Diploma,Single,0.0,False
9.0,184.0,5.0,61.0,68.0,1986.251515,0.0,0.009553204,17.19611523,0.0,May,2.0,6.0,2.0,3.0,Returning_Visitor,Not Specified,ALL,Graduate,Other,0.0,False
0.0,0.0,0.0,0.0,17.0,287.5,0.066666667,0.087037037,0.0,0.8,May,3.0,2.0,4.0,13.0,Returning_Visitor,Female,Required,Graduate,Other,0.0,False
4.0,57.0,0.0,0.0,10.0,497.1,0.0,0.009848485,0.0,0.0,May,1.0,1.0,8.0,2.0,Returning_Visitor,Not Specified,ALL,Not Specified,Other,0.0,False
0.0,0.0,0.0,0.0,4.0,1245.0,0.0,0.1,0.0,0.0,May,2.0,2.0,3.0,6.0,Returning_Visitor,Male,Deny,Diploma,Single,0.0,False
5.0,154.83333330000005,7.0,285.0,90.0,3262.350896,0.003125,0.010909616,0.0,0.0,May,3.0,2.0,5.0,6.0,Returning_Visitor,Male,Required,Graduate,Other,0.0,False
2.0,45.0,2.0,31.0,47.0,1541.327451,0.000653595,0.023288614,0.0,0.8,May,3.0,3.0,8.0,4.0,Returning_Visitor,Female,Deny,Graduate,Married,0.0,False
0.0,0.0,0.0,0.0,3.0,125.0,0.05,0.075,0.0,0.8,May,2.0,2.0,1.0,4.0,Returning_Visitor,Female,ALL,Diploma,Single,0.0,False
4.0,31.0,1.0,46.0,80.0,1793.777778,0.017857143,0.031725417,0.0,0.6,May,2.0,2.0,3.0,3.0,Returning_Visitor,Female,Required,Graduate,Married,0.0,False
1.0,3.0,0.0,0.0,26.0,885.0,0.0,0.036111111,17.5455,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,Not Specified,ALL,Others,Single,0.0,True
6.0,200.2222222,2.0,126.0,146.0,7253.676493000001,0.006570513,0.020305773,5.942025641,0.4,May,2.0,2.0,3.0,1.0,Returning_Visitor,Male,ALL,Not Specified,Married,0.0,False
5.0,33.66666667,0.0,0.0,4.0,21.66666667,0.0,0.02,0.0,0.0,May,2.0,2.0,1.0,5.0,New_Visitor,Not Specified,Deny,Not Specified,Single,0.0,False
1.0,0.0,0.0,0.0,4.0,334.0,0.08,0.116,0.0,0.0,May,1.0,1.0,3.0,1.0,Returning_Visitor,Female,Deny,Graduate,Other,1.0,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3.0,3.0,1.0,3.0,Returning_Visitor,Female,Required,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,28.0,608.5227272999998,0.015384615,0.021952663,0.0,0.0,May,2.0,2.0,1.0,6.0,Returning_Visitor,Female,Deny,Diploma,Other,1.0,False
4.0,24.16666667,0.0,0.0,56.0,1977.385088,0.0,0.007471264,0.0,0.4,May,2.0,2.0,1.0,4.0,Returning_Visitor,Male,Deny,Not Specified,Other,0.0,False
9.0,194.4166667,2.0,20.0,11.0,1569.166667,0.013333333,0.028666667000000007,18.80505,0.0,May,3.0,2.0,7.0,6.0,Returning_Visitor,Female,Required,Others,Other,0.0,False
1.0,149.5,0.0,0.0,32.0,1562.333333,0.038709677000000005,0.062580645,7.6366451610000015,0.2,May,2.0,2.0,3.0,2.0,Returning_Visitor,Female,Required,Diploma,Other,0.0,False
3.0,453.0,3.0,493.5,36.0,1199.5226189999996,0.004761905,0.011534392,9.323531746,0.0,May,6.0,2.0,2.0,4.0,Returning_Visitor,Male,ALL,Graduate,Other,0.0,False
1.0,32.0,0.0,0.0,18.0,299.5,0.015789473999999998,0.022807018,19.448,0.0,May,2.0,2.0,5.0,1.0,Returning_Visitor,Male,Required,Graduate,Single,1.0,True
2.0,59.0,0.0,0.0,3.0,82.0,0.04,0.06,0.0,0.0,May,1.0,1.0,6.0,3.0,New_Visitor,Not Specified,ALL,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,6.0,747.0,0.033333333,0.066666667,0.0,0.0,May,2.0,2.0,3.0,3.0,Returning_Visitor,Male,Deny,Others,Single,0.0,False
4.0,316.5,0.0,0.0,8.0,298.6904762000001,0.0,0.002083333,0.0,0.0,May,3.0,2.0,2.0,2.0,Returning_Visitor,Male,ALL,Others,Single,1.0,False
3.0,35.5,0.0,0.0,14.0,241.76923080000003,0.0,0.020416667,0.0,0.6,May,3.0,2.0,3.0,2.0,Returning_Visitor,Not Specified,Deny,Not Specified,Other,0.0,False
5.0,69.5,4.0,116.0,84.0,2839.75,0.0,0.006593407,6.281494505,0.0,May,2.0,4.0,9.0,2.0,New_Visitor,Male,Deny,Diploma,Single,0.0,False
2.0,42.0,0.0,0.0,17.0,275.702381,0.04,0.06,0.0,0.6,May,3.0,2.0,8.0,2.0,Returning_Visitor,Male,Deny,Diploma,Married,0.0,False
4.0,85.92857143,0.0,0.0,39.0,681.7619047999998,0.015384615,0.032988166,0.0,0.0,May,1.0,1.0,7.0,3.0,Returning_Visitor,Male,Deny,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,5.0,95.5,0.0,0.013333333,0.0,0.0,May,2.0,4.0,1.0,3.0,Returning_Visitor,Not Specified,Deny,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,13.0,214.25,0.091666667,0.097777778,0.0,0.8,May,3.0,2.0,3.0,13.0,Returning_Visitor,Male,Deny,Diploma,Single,0.0,False
0.0,0.0,0.0,0.0,1.0,207.5702479,0.0,0.007936508,0.0,0.0,Oct,2.0,2.0,1.0,5.0,Returning_Visitor,Not Specified,Deny,Others,Other,0.0,False
3.0,40.2,0.0,0.0,11.0,201.1333333,0.0,0.02,0.0,0.0,June,2.0,2.0,2.0,1.0,New_Visitor,Not Specified,Required,Others,Single,0.0,False
1.0,63.4,0.0,0.0,3.0,120.4,0.0,0.0,42.29306752,0.0,Oct,1.0,1.0,3.0,3.0,New_Visitor,Not Specified,Deny,Others,Married,0.0,True
6.0,618.0666667,0.0,0.0,50.0,1342.083333,0.0,0.004385965,28.06804986,0.0,June,2.0,2.0,6.0,11.0,New_Visitor,Not Specified,ALL,Not Specified,Married,0.0,True
0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.1,0.0,0.0,June,2.0,2.0,7.0,1.0,Returning_Visitor,Not Specified,Required,Diploma,Other,0.0,False
3.0,152.6,0.0,0.0,28.0,608.8833333,0.009375,0.03125,19.82770888,0.0,Jul,2.0,2.0,7.0,13.0,Returning_Visitor,Not Specified,Required,Graduate,Married,0.0,True
7.0,56.3,0.0,0.0,15.0,315.4,0.0,0.011111111000000002,0.0,0.0,Oct,2.0,2.0,1.0,2.0,New_Visitor,Female,ALL,Graduate,Other,0.0,False
0.0,0.0,0.0,0.0,20.0,419.6,0.038095238,0.068253968,0.0,0.0,Aug,3.0,2.0,3.0,3.0,Returning_Visitor,Male,Required,Graduate,Single,1.0,False
1.0,39.2,2.0,120.8,7.0,80.5,0.0,0.01,0.0,0.0,Nov,3.0,2.0,4.0,2.0,New_Visitor,Not Specified,Deny,Not Specified,Other,1.0,False
3.0,89.6,0.0,0.0,57.0,1721.9066670000002,0.0,0.0059322030000000005,204.0079491,0.0,Nov,2.0,2.0,1.0,4.0,Returning_Visitor,Male,Deny,Others,Married,1.0,True
2.0,104.3,0.0,0.0,48.0,2307.661212,0.025510204,0.035488427999999995,4.348145623,0.0,Oct,1.0,1.0,4.0,1.0,Returning_Visitor,Not Specified,ALL,Graduate,Single,1.0,False
0.0,0.0,0.0,0.0,4.0,41.4,0.075,0.125,0.0,0.0,Jul,3.0,2.0,6.0,1.0,Returning_Visitor,Not Specified,ALL,Graduate,Single,0.0,False
4.0,204.2,0.0,0.0,31.0,652.3766667,0.012121212,0.016161616,0.0,0.0,Nov,1.0,1.0,6.0,1.0,Returning_Visitor,Not Specified,Required,Not Specified,Single,0.0,False
17.0,180.1333333,1.0,80.6,180.0,6512.010952000001,0.002645503,0.012248677,0.0,0.0,Sep,2.0,2.0,1.0,3.0,Returning_Visitor,Male,ALL,Not Specified,Other,0.0,False
1.0,12.0,0.0,0.0,36.0,493.30339010000006,0.0,0.01660575,0.0,0.0,Oct,2.0,2.0,5.0,2.0,Returning_Visitor,Female,ALL,Diploma,Other,0.0,False
2.0,13.0,0.0,0.0,17.0,209.7,0.023529412000000003,0.038235294,0.0,0.0,June,1.0,1.0,3.0,4.0,Returning_Visitor,Female,Required,Not Specified,Other,0.0,False
3.0,41.2,0.0,0.0,7.0,942.8,0.0,0.03,0.0,0.0,Aug,1.0,1.0,4.0,5.0,New_Visitor,Female,ALL,Others,Other,0.0,False
4.0,101.8,0.0,0.0,91.0,5692.2117130000015,0.006451613,0.033623455,0.0,0.0,Sep,4.0,1.0,9.0,1.0,Returning_Visitor,Not Specified,Deny,Others,Married,0.0,False
1.0,26.2,0.0,0.0,4.0,106.8,0.0,0.04,36.66178288,0.0,Oct,2.0,2.0,2.0,5.0,New_Visitor,Female,Required,Not Specified,Married,0.0,True
2.0,79.6,3.0,332.08,34.0,1011.016667,0.018918919,0.043243243,5.128358233,0.0,Oct,2.0,2.0,7.0,1.0,Returning_Visitor,Male,Deny,Others,Other,0.0,True
2.0,47.4,0.0,0.0,14.0,478.6,0.04375,0.079166667,0.0,0.0,Jul,4.0,1.0,1.0,4.0,Returning_Visitor,Male,Required,Others,Other,1.0,False
0.0,0.0,0.0,0.0,34.0,1228.5,0.039705882000000005,0.059313725,0.0,0.0,Aug,3.0,2.0,1.0,4.0,Returning_Visitor,Male,Required,Diploma,Married,0.0,False
2.0,196.6,0.0,0.0,31.0,1514.3,0.036363636,0.066666667,0.0,0.0,Aug,1.0,8.0,7.0,1.0,Returning_Visitor,Not Specified,Required,Diploma,Single,1.0,False
3.0,33.2,0.0,0.0,10.0,278.4333333,0.007142857,0.026190476,32.70034468,0.0,Jul,2.0,2.0,6.0,1.0,Returning_Visitor,Female,ALL,Graduate,Married,0.0,True
